AssignID,EmpID,ProjectID,Role,HoursWorked
23179,2318,173,Developer,113
23180,1717,248,Developer,137
23181,1239,13,Developer,207
23182,4369,158,Tech Lead,124
23183,7048,225,QA Engineer,83
23184,7791,140,Developer,208
23185,8898,60,Developer,82
23186,7729,491,Project Manager,201
23187,2697,495,Developer,126
23188,7327,423,Project Manager,87
23189,1585,81,Business Analyst,43
23190,6297,290,QA Engineer,88
23191,1866,143,Developer,158
23192,2017,225,QA Engineer,207
23193,4945,223,QA Engineer,126
23194,1585,415,Developer,90
23195,4293,143,QA Engineer,125
23196,2944,231,Tech Lead,197
23197,1318,129,Developer,158
23198,6110,419,Tech Lead,185
23199,6899,401,Business Analyst,150
23200,6069,55,Business Analyst,81
23201,9812,36,Tech Lead,116
23202,2508,310,Tech Lead,153
23203,2435,416,Project Manager,114
23204,9063,154,Tech Lead,47
23205,1524,91,Tech Lead,123
23206,8580,106,Developer,148
23207,6064,331,Project Manager,77
23208,951,360,Tech Lead,89
23209,6100,148,Tech Lead,190
23210,2784,161,Tech Lead,196
23211,2843,59,Project Manager,25
23212,1045,489,Developer,58
23213,4365,211,Business Analyst,96
23214,3437,73,Project Manager,140
23215,7742,480,QA Engineer,32
23216,2008,183,Business Analyst,12
23217,9107,70,QA Engineer,154
23218,457,482,QA Engineer,207
23219,9822,496,QA Engineer,46
23220,8388,465,Project Manager,42
23221,5511,379,Project Manager,111
23222,7531,410,Project Manager,198
23223,9370,457,Tech Lead,91
23224,9937,340,QA Engineer,45
23225,1570,72,Developer,74
23226,4149,63,Developer,188
23227,5065,7,Project Manager,92
23228,5615,441,Tech Lead,41
23229,5113,216,Business Analyst,69
23230,5290,312,Business Analyst,69
23231,6123,254,Business Analyst,147
23232,7611,292,Project Manager,49
23233,8865,267,Project Manager,147
23234,5910,343,Business Analyst,154
23235,7138,203,Business Analyst,145
23236,7241,104,Business Analyst,70
23237,6922,73,Project Manager,198
23238,1631,159,Developer,45
23239,3420,211,QA Engineer,10
23240,5104,237,Tech Lead,179
23241,2766,174,Developer,33
23242,1164,114,Developer,186
23243,3674,276,Tech Lead,183
23244,7797,489,QA Engineer,154
23245,755,468,QA Engineer,23
23246,719,247,Tech Lead,179
23247,2137,347,Project Manager,93
23248,9990,185,Tech Lead,103
23249,9064,478,Tech Lead,136
23250,8048,473,Business Analyst,114
23251,9444,328,Project Manager,52
23252,5903,333,QA Engineer,115
23253,7726,326,Business Analyst,154
23254,3893,241,Developer,170
23255,2990,74,Business Analyst,183
23256,905,39,Tech Lead,194
23257,2070,127,Tech Lead,44
23258,3494,346,Developer,14
23259,9860,389,Project Manager,90
23260,8926,361,Tech Lead,53
23261,2557,315,Project Manager,179
23262,7558,483,Business Analyst,135
23263,5350,114,QA Engineer,78
23264,3215,363,Developer,79
23265,8167,44,Project Manager,97
23266,9316,19,Project Manager,113
23267,3789,287,QA Engineer,70
23268,2766,222,Developer,187
23269,5380,434,QA Engineer,40
23270,3852,87,Developer,149
23271,4594,305,Tech Lead,45
23272,4053,53,Tech Lead,146
23273,8408,114,Project Manager,195
23274,6647,415,Developer,23
23275,5281,320,Tech Lead,148
23276,5113,134,Tech Lead,169
23277,4426,212,Business Analyst,92
23278,5085,8,Developer,81
23279,5250,31,Project Manager,143
23280,8954,1,Tech Lead,16
23281,3492,73,Business Analyst,54
23282,8270,265,QA Engineer,85
23283,6434,38,QA Engineer,152
23284,20,331,QA Engineer,131
23285,8391,128,QA Engineer,98
23286,9444,30,QA Engineer,45
23287,4354,98,Developer,178
23288,108,111,Project Manager,69
23289,5193,4,QA Engineer,173
23290,851,208,Tech Lead,22
23291,5178,457,Project Manager,110
23292,6128,188,QA Engineer,94
23293,7296,407,Business Analyst,192
23294,7499,421,QA Engineer,136
23295,5670,68,Tech Lead,104
23296,3747,196,QA Engineer,187
23297,3993,60,Business Analyst,198
23298,295,57,Developer,78
23299,2563,291,QA Engineer,154
23300,1641,129,QA Engineer,150
23301,6692,409,Tech Lead,80
23302,4276,33,Project Manager,147
23303,7396,149,Developer,30
23304,7307,391,Tech Lead,105
23305,3413,433,QA Engineer,179
23306,8351,309,Project Manager,58
23307,8387,394,Project Manager,48
23308,6511,167,QA Engineer,78
23309,2006,406,Tech Lead,176
23310,4789,3,Developer,108
23311,9812,42,Developer,104
23312,634,452,Project Manager,168
23313,7829,346,Business Analyst,89
23314,2991,61,Business Analyst,133
23315,666,218,Business Analyst,67
23316,3103,436,Developer,170
23317,9052,69,Tech Lead,202
23318,9476,373,Business Analyst,159
23319,8963,387,Tech Lead,11
23320,20,347,Tech Lead,54
23321,3068,152,QA Engineer,36
23322,2438,79,Business Analyst,180
23323,1118,408,Business Analyst,89
23324,6824,498,Tech Lead,143
23325,632,159,QA Engineer,179
23326,8784,25,QA Engineer,103
23327,3704,324,Project Manager,193
23328,6789,156,Project Manager,206
23329,6361,299,Tech Lead,40
23330,7876,17,Business Analyst,114
23331,575,140,Project Manager,36
23332,1944,188,Developer,200
23333,1492,51,QA Engineer,63
23334,9462,138,Business Analyst,40
23335,2274,356,Tech Lead,182
23336,2630,359,Tech Lead,77
23337,2245,198,Business Analyst,33
23338,3153,442,Project Manager,156
23339,3504,494,Developer,138
23340,6147,437,QA Engineer,153
23341,7995,226,Business Analyst,170
23342,9992,440,Project Manager,167
23343,3752,216,QA Engineer,32
23344,89,209,QA Engineer,174
23345,8878,466,Business Analyst,91
23346,7792,363,Project Manager,204
23347,8299,293,QA Engineer,173
23348,5944,296,Tech Lead,23
23349,9801,244,Developer,128
23350,9401,252,Business Analyst,127
23351,7228,236,Project Manager,170
23352,8063,436,QA Engineer,126
23353,9202,63,Business Analyst,50
23354,1249,346,Project Manager,89
23355,7316,402,Tech Lead,154
23356,8370,62,Tech Lead,205
23357,6730,384,QA Engineer,125
23358,3762,220,Tech Lead,68
23359,7572,183,Business Analyst,16
23360,2350,302,Developer,56
23361,2207,416,Tech Lead,26
23362,7609,264,QA Engineer,21
23363,857,157,Business Analyst,141
23364,7472,476,Project Manager,24
23365,1187,220,Developer,204
23366,5023,186,Tech Lead,155
23367,4675,290,Developer,189
23368,7881,294,Business Analyst,16
23369,355,130,Developer,134
23370,1371,318,Project Manager,76
23371,9536,49,QA Engineer,34
23372,8887,375,Tech Lead,131
23373,8502,405,Business Analyst,131
23374,7994,108,Project Manager,72
23375,1849,300,Developer,54
23376,8295,428,Project Manager,75
23377,2007,472,Project Manager,116
23378,7231,275,QA Engineer,34
23379,4114,491,Developer,149
23380,3837,45,Project Manager,67
23381,9068,146,Developer,108
23382,5534,104,Developer,101
23383,7589,210,Tech Lead,176
23384,444,181,Developer,180
23385,8174,172,Tech Lead,54
23386,5398,455,Tech Lead,196
23387,2956,238,QA Engineer,122
23388,8997,496,Tech Lead,51
23389,3016,45,Developer,181
23390,4672,453,Project Manager,41
23391,2639,472,Project Manager,149
23392,5938,391,QA Engineer,112
23393,3660,28,Business Analyst,114
23394,4544,78,Developer,53
23395,6729,487,QA Engineer,164
23396,7908,127,Tech Lead,135
23397,160,258,Developer,24
23398,7796,215,Business Analyst,77
23399,1649,2,QA Engineer,42
23400,4432,76,Project Manager,122
23401,3803,220,Project Manager,90
23402,5114,152,QA Engineer,138
23403,7554,390,Developer,17
23404,3863,131,Developer,148
23405,6304,499,QA Engineer,170
23406,2775,375,Business Analyst,175
23407,3727,391,Tech Lead,171
23408,8087,434,Tech Lead,151
23409,2294,101,Tech Lead,19
23410,9170,22,Project Manager,126
23411,8968,483,QA Engineer,19
23412,1067,14,Tech Lead,37
23413,7819,394,QA Engineer,31
23414,8388,479,QA Engineer,51
23415,9675,332,Developer,132
23416,613,99,Business Analyst,41
23417,7264,331,Developer,121
23418,7399,66,Business Analyst,22
23419,2208,441,Tech Lead,96
23420,7539,77,Project Manager,63
23421,2818,272,Project Manager,51
23422,6526,217,Project Manager,163
23423,7974,484,Project Manager,57
23424,6063,134,QA Engineer,127
23425,6257,238,Business Analyst,104
23426,6618,302,Project Manager,45
23427,1677,489,QA Engineer,170
23428,4812,401,QA Engineer,180
23429,1084,432,Developer,50
23430,6456,136,QA Engineer,61
23431,2035,260,QA Engineer,46
23432,4566,332,Project Manager,162
23433,5344,77,Business Analyst,132
23434,2787,429,Project Manager,95
23435,5813,246,Developer,166
23436,4700,489,Business Analyst,187
23437,6754,287,Project Manager,160
23438,7074,300,Project Manager,29
23439,7876,256,Tech Lead,206
23440,3011,295,Business Analyst,192
23441,2775,73,QA Engineer,153
23442,9569,3,Business Analyst,73
23443,7375,321,Tech Lead,104
23444,4201,481,QA Engineer,46
23445,5855,264,Business Analyst,41
23446,5447,293,Project Manager,174
23447,8659,304,Tech Lead,175
23448,4140,341,Business Analyst,189
23449,2473,245,Project Manager,186
23450,2741,72,Tech Lead,30
23451,9964,398,Business Analyst,205
23452,607,297,QA Engineer,25
23453,3799,453,Developer,144
23454,4967,343,Business Analyst,100
23455,7352,3,Business Analyst,51
23456,8317,16,Project Manager,148
23457,1438,222,Tech Lead,53
23458,4342,160,QA Engineer,75
23459,5119,160,Business Analyst,190
23460,7106,37,Tech Lead,128
23461,709,156,Project Manager,115
23462,3414,75,QA Engineer,108
23463,9865,189,QA Engineer,104
23464,6705,290,Project Manager,201
23465,214,248,Tech Lead,205
23466,6148,68,Project Manager,99
23467,6147,416,Developer,122
23468,6562,238,QA Engineer,168
23469,5784,189,Project Manager,68
23470,9592,395,Business Analyst,105
23471,9307,180,QA Engineer,40
23472,5821,470,Business Analyst,25
23473,5686,266,Business Analyst,165
23474,4219,443,Project Manager,170
23475,8207,262,Business Analyst,108
23476,9370,178,Developer,101
23477,1927,34,Tech Lead,73
23478,3873,385,Project Manager,72
23479,8313,450,Developer,64
23480,8038,384,QA Engineer,31
23481,7900,201,Project Manager,58
23482,9267,40,Business Analyst,93
23483,3628,185,Business Analyst,48
23484,8799,67,Business Analyst,34
23485,5707,317,Developer,12
23486,3882,24,Business Analyst,196
23487,9379,92,QA Engineer,76
23488,9762,441,QA Engineer,143
23489,8175,313,Tech Lead,96
23490,4634,165,QA Engineer,87
23491,4448,378,Developer,65
23492,2804,108,QA Engineer,123
23493,3935,230,Business Analyst,138
23494,4275,288,Business Analyst,178
23495,5788,149,QA Engineer,64
23496,3692,299,Tech Lead,102
23497,704,158,QA Engineer,124
23498,5333,74,QA Engineer,173
23499,2099,265,Business Analyst,13
23500,6827,57,Business Analyst,12
23501,5708,110,Tech Lead,207
23502,2764,125,QA Engineer,124
23503,7250,138,QA Engineer,16
23504,8565,424,QA Engineer,24
23505,1870,363,QA Engineer,40
23506,4925,409,QA Engineer,42
23507,8019,54,QA Engineer,118
23508,2145,14,Tech Lead,26
23509,5306,97,Project Manager,111
23510,2290,484,Tech Lead,25
23511,4198,299,Tech Lead,176
23512,9518,155,QA Engineer,167
23513,6297,8,Project Manager,153
23514,9358,87,QA Engineer,19
23515,3549,208,Developer,201
23516,6883,332,Project Manager,25
23517,5539,163,Tech Lead,102
23518,3552,51,Project Manager,146
23519,713,123,QA Engineer,204
23520,7628,344,Tech Lead,65
23521,4251,435,Tech Lead,114
23522,4925,117,Project Manager,66
23523,4758,71,Business Analyst,195
23524,1985,333,QA Engineer,12
23525,8207,423,Project Manager,88
23526,7478,272,QA Engineer,165
23527,2510,263,Business Analyst,176
23528,98,271,Tech Lead,18
23529,8805,394,Tech Lead,57
23530,2478,90,Tech Lead,190
23531,7066,341,QA Engineer,14
23532,7053,243,Project Manager,55
23533,5686,466,Tech Lead,81
23534,1227,74,Tech Lead,118
23535,7451,179,QA Engineer,79
23536,5535,180,Business Analyst,37
23537,8824,222,Tech Lead,193
23538,2512,370,Developer,112
23539,5970,20,Developer,151
23540,4571,313,Tech Lead,190
23541,3166,315,Developer,180
23542,2609,57,Developer,152
23543,5401,406,Business Analyst,159
23544,9849,371,QA Engineer,62
23545,9461,374,Business Analyst,197
23546,1592,321,QA Engineer,14
23547,3876,168,Business Analyst,50
23548,7042,475,Tech Lead,31
23549,3414,244,Business Analyst,199
23550,4309,245,Business Analyst,175
23551,5398,157,Project Manager,138
23552,8400,101,QA Engineer,178
23553,8487,279,Project Manager,163
23554,471,419,Business Analyst,204
23555,4921,62,Tech Lead,170
23556,2898,489,Project Manager,67
23557,8811,350,Developer,164
23558,9388,170,Project Manager,72
23559,9309,59,Business Analyst,165
23560,6626,53,QA Engineer,148
23561,3869,329,Business Analyst,37
23562,4459,272,QA Engineer,125
23563,1934,70,Business Analyst,37
23564,3747,355,Developer,176
23565,3632,268,QA Engineer,176
23566,2650,93,QA Engineer,54
23567,5821,266,Project Manager,124
23568,3616,379,Project Manager,209
23569,6632,411,Business Analyst,120
23570,8496,489,Tech Lead,69
23571,2196,88,Project Manager,94
23572,6396,334,Developer,113
23573,970,484,QA Engineer,32
23574,7843,368,Developer,133
23575,2118,52,Developer,163
23576,6396,219,Tech Lead,68
23577,8817,138,Business Analyst,17
23578,7457,213,Project Manager,113
23579,7307,471,Project Manager,40
23580,5724,24,QA Engineer,19
23581,9797,403,QA Engineer,118
23582,4480,397,Project Manager,146
23583,9442,489,QA Engineer,102
23584,813,85,Project Manager,169
23585,1663,389,Business Analyst,74
23586,7146,432,Developer,116
23587,566,248,QA Engineer,41
23588,813,55,Tech Lead,57
23589,3229,116,QA Engineer,103
23590,8512,423,Business Analyst,168
23591,7878,351,Tech Lead,49
23592,3303,225,Developer,13
23593,8134,314,Developer,136
23594,8839,30,Developer,194
23595,4387,383,Tech Lead,123
23596,2462,478,Project Manager,15
23597,8585,208,Tech Lead,15
23598,5326,266,Tech Lead,100
23599,5738,251,Project Manager,40
23600,6908,388,Business Analyst,195
23601,1976,403,Project Manager,95
23602,1629,499,Project Manager,40
23603,7019,79,Project Manager,11
23604,4716,273,QA Engineer,146
23605,2207,179,Project Manager,106
23606,3159,442,Business Analyst,41
23607,6223,212,Developer,103
23608,5769,140,Developer,144
23609,7016,208,Business Analyst,186
23610,3282,191,QA Engineer,90
23611,291,285,Tech Lead,125
23612,8269,412,Tech Lead,46
23613,2827,253,Developer,203
23614,5614,236,Project Manager,92
23615,3546,12,Tech Lead,89
23616,6827,275,Business Analyst,79
23617,79,303,Tech Lead,103
23618,2384,83,Developer,74
23619,6882,328,Business Analyst,189
23620,9805,236,QA Engineer,157
23621,5315,137,Tech Lead,64
23622,2068,490,QA Engineer,128
23623,8270,260,Project Manager,68
23624,2245,64,Developer,76
23625,293,209,Developer,25
23626,1402,245,Project Manager,14
23627,2384,198,Business Analyst,95
23628,1538,183,QA Engineer,197
23629,5760,39,Developer,140
23630,5715,318,Project Manager,153
23631,6198,460,Developer,154
23632,9718,211,Business Analyst,84
23633,2834,137,Developer,99
23634,1169,403,Business Analyst,114
23635,6257,84,Tech Lead,71
23636,7705,227,Developer,186
23637,9536,433,Tech Lead,58
23638,1203,471,Developer,148
23639,7291,199,Business Analyst,185
23640,3302,157,Project Manager,122
23641,7185,441,Tech Lead,75
23642,9351,12,Project Manager,33
23643,5065,89,Project Manager,105
23644,8126,383,Tech Lead,39
23645,3130,405,Developer,175
23646,4334,277,Tech Lead,76
23647,6893,170,Tech Lead,99
23648,5032,408,Business Analyst,67
23649,4595,370,Business Analyst,171
23650,6941,276,Tech Lead,159
23651,2478,243,Business Analyst,137
23652,3658,459,Project Manager,32
23653,1220,76,QA Engineer,32
23654,1895,92,Project Manager,29
23655,6524,216,Tech Lead,189
23656,8351,246,QA Engineer,58
23657,3907,116,QA Engineer,120
23658,4662,371,Tech Lead,25
23659,2018,11,Tech Lead,98
23660,2896,327,QA Engineer,90
23661,6404,361,Tech Lead,167
23662,2173,112,Tech Lead,52
23663,1924,178,Developer,131
23664,4925,193,Developer,19
23665,7552,126,QA Engineer,142
23666,6722,330,Tech Lead,154
23667,7133,52,Project Manager,58
23668,6005,247,Developer,56
23669,4124,465,QA Engineer,73
23670,753,314,Developer,53
23671,2983,336,QA Engineer,121
23672,9419,419,Business Analyst,83
23673,6925,373,Developer,137
23674,2302,463,QA Engineer,15
23675,8081,148,Developer,179
23676,6467,252,QA Engineer,159
23677,1529,112,QA Engineer,74
23678,9316,493,Business Analyst,67
23679,1682,22,Developer,91
23680,5003,199,Business Analyst,125
23681,6789,196,Business Analyst,61
23682,8225,96,Tech Lead,99
23683,8799,404,Business Analyst,139
23684,3246,137,Business Analyst,97
23685,409,485,QA Engineer,206
23686,5026,432,Project Manager,42
23687,8316,479,Developer,149
23688,5932,458,Business Analyst,166
23689,8113,252,Business Analyst,166
23690,4494,152,Tech Lead,10
23691,4184,219,Business Analyst,44
23692,3837,69,Developer,141
23693,4213,93,QA Engineer,33
23694,8006,173,Tech Lead,54
23695,7884,279,QA Engineer,114
23696,3685,74,QA Engineer,169
23697,8817,165,Developer,32
23698,9140,495,Business Analyst,25
23699,6808,315,Tech Lead,107
23700,90,46,Business Analyst,109
23701,7703,472,Business Analyst,142
23702,9092,464,Business Analyst,196
23703,492,248,Business Analyst,208
23704,755,65,Business Analyst,26
23705,869,155,QA Engineer,15
23706,6289,13,Business Analyst,11
23707,1542,1,Tech Lead,36
23708,1497,407,Developer,77
23709,401,293,Tech Lead,147
23710,5292,459,Developer,64
23711,9325,88,Business Analyst,33
23712,4022,85,QA Engineer,14
23713,4386,425,Project Manager,14
23714,9179,215,Developer,125
23715,6256,280,Business Analyst,75
23716,2172,73,Developer,193
23717,7229,425,Developer,51
23718,6724,347,Business Analyst,141
23719,2605,20,Tech Lead,147
23720,8075,308,Developer,105
23721,2468,248,Business Analyst,195
23722,8924,67,Business Analyst,18
23723,650,257,QA Engineer,108
23724,1470,226,Project Manager,134
23725,2095,23,Project Manager,177
23726,538,185,Developer,199
23727,4529,211,Project Manager,24
23728,6628,305,Project Manager,45
23729,3063,383,QA Engineer,88
23730,5213,259,Project Manager,158
23731,4423,432,Tech Lead,106
23732,1135,108,Business Analyst,64
23733,7699,301,Business Analyst,74
23734,1241,452,Developer,90
23735,9903,442,Business Analyst,133
23736,6098,380,Developer,32
23737,8839,139,Business Analyst,170
23738,5031,34,QA Engineer,22
23739,2068,436,Developer,51
23740,522,478,Tech Lead,138
23741,9247,121,Project Manager,107
23742,2598,116,Developer,155
23743,7662,229,QA Engineer,86
23744,5887,94,Business Analyst,70
23745,9235,212,Developer,126
23746,9934,4,Tech Lead,53
23747,8054,422,Developer,202
23748,3442,371,Project Manager,208
23749,7471,103,Business Analyst,38
23750,9000,213,Business Analyst,174
23751,7533,459,Business Analyst,39
23752,4465,325,Developer,58
23753,3667,369,Tech Lead,62
23754,4566,149,Project Manager,184
